search_id,region,product_url,product_title,product_img_src,currency,main_price,old_price,product_condition,qty_sold,product_desc,average_rating,total_of_reviews,root_category,catched_at
22,MX,https://articulo.mercadolibre.com.mx/MLM-797770322-silk-alimento-liquido-con-almendras-original-_JM,"Silk · Alimento Líquido Con Almendras Original",http://mlm-s1-p.mlstatic.com/638114-MLM42853895931_072020-I.jpg,MXN,85,None,new,0,"There is not enough information about this product",0,0,Bebidas,"04/08/2020 13:14:43"
23,MX,https://articulo.mercadolibre.com.mx/MLM-773662304-2-bolsa-ecologica-silicon-para-alimentos-bebidas-_JM,"2 Bolsa Ecologica Silicon Para Alimentos Bebidas",http://mlm-s1-p.mlstatic.com/602955-MLM41634938160_052020-I.jpg,MXN,139,None,new,0,"{"Marca": "im", "Codigo universal de producto": "None", "Condicion del item": "Nuevo", "Altura del paquete": "25 cm"}",0,0,Otros,"04/08/2020 13:14:45"
24,MX,https://articulo.mercadolibre.com.mx/MLM-748886818-tapas-de-silicon-flexibles-para-alimentos-y-bebidas-_JM,"Tapas De Silicon Flexibles Para Alimentos Y Bebidas",http://mlm-s1-p.mlstatic.com/993065-MLM40323476679_012020-I.jpg,MXN,90,None,new,25,"{"Marca": "SM", "Codigo universal de producto": "4564856555429", "Condicion del item": "Nuevo", "Modelo": "6 pzs"}",5,1,Cocina,"04/08/2020 13:14:48"
25,MX,https://articulo.mercadolibre.com.mx/MLM-742277029-bebida-de-reyes-o-alimento-de-dioses-sabor-durazno-y-ciruela-_JM,"Bebida De Reyes O Alimento De Dioses Sabor Durazno Y Ciruela",http://mlm-s2-p.mlstatic.com/678562-MLM40012009608_122019-I.jpg,MXN,395,None,new,0,"{"Marca": "Shelo Nabel", "Codigo universal de producto": "None", "Condicion del item": "Nuevo", "Fabricante": "None"}",0,0,Bebidas,"04/08/2020 13:14:50"
26,MX,https://articulo.mercadolibre.com.mx/MLM-739616723-6-pack-a-de-coco-alimento-liquido-de-coco-1l-sin-azucar-anad-_JM,"6 Pack A De Coco Alimento Líquido De Coco 1l Sin Azúcar Añad",http://mlm-s2-p.mlstatic.com/812818-MLM32959133523_112019-I.jpg,MXN,682.66,None,new,0,"{"Marca": "A DE COCO", "Codigo universal de producto": "7503008669055", "Condicion del item": "Nuevo", "Unidades por paquete": "6"}",0,0,Despensa,"04/08/2020 13:14:53"
27,MX,https://articulo.mercadolibre.com.mx/MLM-758032839-honey-bear-vaso-con-popote-flexible-7oz-_JM,"Honey Bear - Vaso Con Popote Flexible 7oz",http://mlm-s2-p.mlstatic.com/927413-MLM40809800712_022020-I.jpg,MXN,498,None,new,25,"{"Marca": "Honey Bear", "Codigo universal de producto": "854134006007", "Condicion del item": "Nuevo", "Fabricante": "TalkTools"}",4.8,4,"Comida para Bebés","04/08/2020 13:14:55"
28,MX,https://articulo.mercadolibre.com.mx/MLM-788051682-a-de-coco-alimento-liquido-de-coco-330-mililitros-_JM,"A De Coco, Alimento Liquido De Coco, 330 Mililitros",http://mlm-s1-p.mlstatic.com/671837-MLM42303746456_062020-I.jpg,MXN,14.9,15.7,new,0,"{"Marca": "A de Coco", "Codigo universal de producto": "7503008669628", "Condicion del item": "Nuevo", "Modelo": "N/A"}",0,0,Bebidas,"04/08/2020 13:14:57"
29,MX,https://articulo.mercadolibre.com.mx/MLM-769032721-alimento-liquido-de-coco-con-chocolate-6-pack-de-330-ml-_JM,"Alimento Liquido De Coco Con Chocolate 6 Pack De 330 Ml ",http://mlm-s2-p.mlstatic.com/729790-MLM41409007394_042020-I.jpg,MXN,190,None,new,0,"{"Marca": "A de coco", "Codigo universal de producto": "7503008669468", "Condicion del item": "Nuevo", "Unidades por paquete": "6"}",0,0,Despensa,"04/08/2020 13:15:00"
30,MX,https://articulo.mercadolibre.com.mx/MLM-782589422-licuadora-con-procesador-7-velocidades-cuisinart-500-watts-_JM,"Licuadora Con Procesador 7 Velocidades Cuisinart 500 Watts",http://mlm-s1-p.mlstatic.com/615781-MLM42098705720_062020-I.jpg,MXN,2490,None,new,5,"{"Accesorios incluidos": "Procesador de alimentos", "Material de la jarra": "Cristal Templado", "Marca": "Cuisinart", "Es industrial": "None"}",5,1,"Pequeños Electrodomésticos","04/08/2020 13:15:02"
31,MX,https://articulo.mercadolibre.com.mx/MLM-778744006-molinillo-para-alimentos-de-acero-inoxidableflotte-lotte-_JM,"Molinillo Para Alimentos De Acero Inoxidable  flotte Lotte",http://mlm-s1-p.mlstatic.com/969070-MLM41920631098_052020-I.jpg,MXN,4314.6,None,new,0,"There is not enough information about this product",0,0,Bebidas,"04/08/2020 13:15:05"
