product_id,rank,region,currency,price,price_max,name,image_url,link,stars,reviews,category,catched_at
MLM813542719,22,MX,MXN,1195.0,,Plancha De Cabello Ga.ma Italy Bloom Elegance Led Violeta 110v/220v,http://mlm-s2-p.mlstatic.com/804803-MLA32554236799_102019-I.jpg,https://www.mercadolibre.com.mx/plancha-de-cabello-gama-italy-bloom-elegance-led-violeta-110v220v/p/MLM8805559,0,0,belleza y cuidado personal,2020-07-09 21:59:56
MLM759265433,22,MX,MXN,800.36,,Plancha De Cabello Ga.ma Italy Elegance Led Titan Keratin Plateada 110v/220v,http://mlm-s2-p.mlstatic.com/871272-MLA40145945455_122019-I.jpg,https://www.mercadolibre.com.mx/plancha-de-cabello-gama-italy-elegance-led-titan-keratin-plateada-110v220v/p/MLM14180092,0,0,belleza y cuidado personal,2020-07-09 23:54:29
MLM779874984,22,MX,MXN,5216.0,,Plancha De Cabello Paul Mitchell Pro Tools Express Ion Smooth+ Negra 110v/220v,http://mlm-s1-p.mlstatic.com/674278-MLA40145945397_122019-I.jpg,https://www.mercadolibre.com.mx/plancha-de-cabello-paul-mitchell-pro-tools-express-ion-smooth-negra-110v220v/p/MLM15133873,0,0,belleza y cuidado personal,2020-08-09 01:48:52
MLM809380907,22,MX,MXN,4739.0,,Xiaomi Redmi Note 9s Dual Sim 64 Gb Gris Interestelar 4 Gb Ram,http://mlm-s2-p.mlstatic.com/608420-MLA41813978757_052020-I.jpg,https://www.mercadolibre.com.mx/xiaomi-redmi-note-9s-dual-sim-64-gb-gris-interestelar-4-gb-ram/p/MLM15586825,0,0,celulares y smartphones,2020-07-09 15:30:01
MLM794122537,22,MX,MXN,5929.0,6789,Xiaomi Redmi Note 9 Pro Dual Sim 128 Gb Gris Interestelar 6 Gb Ram,http://mlm-s2-p.mlstatic.com/604986-MLA42644178367_072020-I.jpg,https://www.mercadolibre.com.mx/xiaomi-redmi-note-9-pro-dual-sim-128-gb-gris-interestelar-6-gb-ram/p/MLM15811796,8,8,celulares y smartphones,2020-07-09 17:28:07
MLM736138637,22,MX,MXN,5547.0,6351,Huawei P30 Lite Dual Sim 128 Gb Midnight Black 4 Gb Ram,http://mlm-s2-p.mlstatic.com/889536-MLA31848171509_082019-I.jpg,https://www.mercadolibre.com.mx/huawei-p30-lite-dual-sim-128-gb-midnight-black-4-gb-ram/p/MLM14797294,115,115,celulares y smartphones,2020-07-09 19:27:26
MLM802414432,22,MX,MXN,5938.0,,Samsung Galaxy A31 Dual Sim 128 Gb Prism Crush Blue 4 Gb Ram,http://mlm-s1-p.mlstatic.com/742282-MLA43035187884_082020-I.jpg,https://www.mercadolibre.com.mx/samsung-galaxy-a31-dual-sim-128-gb-prism-crush-blue-4-gb-ram/p/MLM15809303,0,0,celulares y smartphones,2020-07-09 21:42:38
MLM802414432,22,MX,MXN,5938.0,,Samsung Galaxy A31 Dual Sim 128 Gb Prism Crush Blue 4 Gb Ram,http://mlm-s1-p.mlstatic.com/742282-MLA43035187884_082020-I.jpg,https://www.mercadolibre.com.mx/samsung-galaxy-a31-dual-sim-128-gb-prism-crush-blue-4-gb-ram/p/MLM15809303,0,0,celulares y smartphones,2020-07-09 23:39:18
MLM794122537,22,MX,MXN,5929.0,6789,Xiaomi Redmi Note 9 Pro Dual Sim 128 Gb Gris Interestelar 6 Gb Ram,http://mlm-s2-p.mlstatic.com/604986-MLA42644178367_072020-I.jpg,https://www.mercadolibre.com.mx/xiaomi-redmi-note-9-pro-dual-sim-128-gb-gris-interestelar-6-gb-ram/p/MLM15811796,8,8,celulares y smartphones,2020-08-09 01:33:12
MLM749684854,22,MX,MXN,5690.0,,Pc Escritorio Cpu Intel 8gb 1tb Wifi Windows Office,http://mlm-s1-p.mlstatic.com/859961-MLM43151897818_082020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-749684854-pc-escritorio-cpu-intel-8gb-1tb-wifi-windows-office-_JM,3,3,computacion,2020-07-09 15:46:56
MLM769043486,22,MX,MXN,1200.0,,Computadora Portatil Tx1000 Para Partes O Para Reparar,http://mlm-s1-p.mlstatic.com/630465-MLM41410033925_042020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-769043486-computadora-portatil-tx1000-para-partes-o-para-reparar-_JM,0,0,computacion,2020-07-09 17:45:52
MLM769043486,22,MX,MXN,1200.0,,Computadora Portatil Tx1000 Para Partes O Para Reparar,http://mlm-s1-p.mlstatic.com/630465-MLM41410033925_042020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-769043486-computadora-portatil-tx1000-para-partes-o-para-reparar-_JM,0,0,computacion,2020-07-09 19:46:25
MLM637812590,22,MX,MXN,571.95,,Quemador Dvd Externo Liteon 8x Usb 2.0 Slim Negro Ebau108,http://mlm-s1-p.mlstatic.com/927067-MLM32650328340_102019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-637812590-quemador-dvd-externo-liteon-8x-usb-20-slim-negro-ebau108-_JM,62,62,computacion,2020-07-09 22:01:04
MLM811353746,22,MX,MXN,12000.0,,Laptop /computadora Hp Pavilion Touch 15 Notebook Modificada,http://mlm-s1-p.mlstatic.com/827324-MLM43323852726_082020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-811353746-laptop-computadora-hp-pavilion-touch-15-notebook-modificada-_JM,0,0,computacion,2020-07-09 23:55:36
MLM811353746,22,MX,MXN,12000.0,,Laptop /computadora Hp Pavilion Touch 15 Notebook Modificada,http://mlm-s1-p.mlstatic.com/827324-MLM43323852726_082020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-811353746-laptop-computadora-hp-pavilion-touch-15-notebook-modificada-_JM,0,0,computacion,2020-08-09 01:49:57
MLM741456118,22,MX,MXN,269.99,,Sup Game Box Consola De Videojuegos Retro Portátil 400 Juego,http://mlm-s1-p.mlstatic.com/922891-MLM33059153907_122019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-741456118-sup-game-box-consola-de-videojuegos-retro-portatil-400-juego-_JM,62,62,consolas y videojuegos,2020-07-09 15:47:58
MLM752184817,22,MX,MXN,229.0,,Game Box Sup 400 Juegos Retro Mini Consola Portatil Cable Tv,http://mlm-s2-p.mlstatic.com/916298-MLM40478571532_012020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-752184817-game-box-sup-400-juegos-retro-mini-consola-portatil-cable-tv-_JM,133,133,consolas y videojuegos,2020-07-09 17:47:05
MLM752184817,22,MX,MXN,229.0,,Game Box Sup 400 Juegos Retro Mini Consola Portatil Cable Tv,http://mlm-s2-p.mlstatic.com/916298-MLM40478571532_012020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-752184817-game-box-sup-400-juegos-retro-mini-consola-portatil-cable-tv-_JM,133,133,consolas y videojuegos,2020-07-09 19:47:38
MLM769434662,22,MX,MXN,867.33,1302.95,Consola De Videojuegos Retro Q90+tarjeta De Memoria Tf 16 Gb,http://mlm-s1-p.mlstatic.com/742223-MLM42162145918_062020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-769434662-consola-de-videojuegos-retro-q90tarjeta-de-memoria-tf-16-gb-_JM,7,7,consolas y videojuegos,2020-07-09 22:02:15
MLM769434662,22,MX,MXN,867.33,1302.95,Consola De Videojuegos Retro Q90+tarjeta De Memoria Tf 16 Gb,http://mlm-s1-p.mlstatic.com/742223-MLM42162145918_062020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-769434662-consola-de-videojuegos-retro-q90tarjeta-de-memoria-tf-16-gb-_JM,7,7,consolas y videojuegos,2020-07-09 23:56:42
MLM605423761,22,MX,MXN,3250.0,,Miniconsola  10mil Videojuegos  2controles Msi Envio Gratis,http://mlm-s2-p.mlstatic.com/708228-MLM31224190831_062019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-605423761-miniconsola-10mil-videojuegos-2controles-msi-envio-gratis-_JM,1,1,consolas y videojuegos,2020-08-09 01:51:02
MLM775129317,22,MX,MXN,338.58,,"Bandas Deportiva, 3 Niveles De Resistencia Elásticas De",http://mlm-s2-p.mlstatic.com/940700-MLM42394715064_062020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-775129317-bandas-deportiva-3-niveles-de-resistencia-elasticas-de-_JM,6,6,deportes fitness,2020-07-09 15:28:41
MLM775129317,22,MX,MXN,338.58,,"Bandas Deportiva, 3 Niveles De Resistencia Elásticas De",http://mlm-s2-p.mlstatic.com/940700-MLM42394715064_062020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-775129317-bandas-deportiva-3-niveles-de-resistencia-elasticas-de-_JM,6,6,deportes fitness,2020-07-09 17:26:51
MLM710688538,22,MX,MXN,360.0,,Pants Tipo Jogger Deportivo Slim Fit De Moda Colores Fitness Gym Crossfit + Envío Gratis Hombre,http://mlm-s1-p.mlstatic.com/907250-MLM43086162532_082020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-710688538-pants-tipo-jogger-deportivo-slim-fit-de-moda-colores-fitness-gym-crossfit-envio-gratis-hombre-_JM,44,44,deportes fitness,2020-07-09 19:26:04
MLM780707477,22,MX,MXN,129.0,,Par De Vendas Bandas Rodilla Rodilleras Gym Crossfit ,http://mlm-s2-p.mlstatic.com/895079-MLM43349319033_092020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-780707477-par-de-vendas-bandas-rodilla-rodilleras-gym-crossfit-_JM,2,2,deportes fitness,2020-07-09 21:41:22
MLM684765262,22,MX,MXN,177.65,187,Tobillera Slim 2 Pzas Soporte Deporte Lesion Rehabilitacion,http://mlm-s1-p.mlstatic.com/605126-MLM31240473950_062019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-684765262-tobillera-slim-2-pzas-soporte-deporte-lesion-rehabilitacion-_JM,245,245,deportes fitness,2020-07-09 23:38:11
MLM684765262,22,MX,MXN,177.65,187,Tobillera Slim 2 Pzas Soporte Deporte Lesion Rehabilitacion,http://mlm-s1-p.mlstatic.com/605126-MLM31240473950_062019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-684765262-tobillera-slim-2-pzas-soporte-deporte-lesion-rehabilitacion-_JM,245,245,deportes fitness,2020-08-09 01:32:06
MLM792378386,22,MX,MXN,299.0,339,Batidora De Inmersión T-fal Turbomix Max Hb2b18mx Negro 127v,http://mlm-s1-p.mlstatic.com/812625-MLA41452887124_042020-I.jpg,https://www.mercadolibre.com.mx/batidora-de-inmersion-t-fal-turbomix-max-hb2b18mx-negro-127v/p/MLM15553818,3,3,electrodomesticos,2020-07-09 15:32:20
MLM615946529,22,MX,MXN,1249.0,1390,Crepera Eléctrica T-fal Crepas Anti Adherente + Envío Gratis Tefal Cocina,http://mlm-s2-p.mlstatic.com/850222-MLM42242199190_062020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-615946529-crepera-electrica-t-fal-crepas-anti-adherente-envio-gratis-tefal-cocina-_JM,50,50,electrodomesticos,2020-07-09 17:30:28
MLM792378386,22,MX,MXN,299.0,339,Batidora De Inmersión T-fal Turbomix Max Hb2b18mx Negro 127v,http://mlm-s1-p.mlstatic.com/812625-MLA41452887124_042020-I.jpg,https://www.mercadolibre.com.mx/batidora-de-inmersion-t-fal-turbomix-max-hb2b18mx-negro-127v/p/MLM15553818,3,3,electrodomesticos,2020-07-09 19:30:05
